ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Age,Total_Spending,Total_Purchases,Children,Cluster,PCA1,PCA2
3834,1962,Graduation,Single,69627.0,0,1,17-03-2013,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0,64,861,21,1,3,1.1891648786629112,0.5259303700771211
7912,1978,Graduation,Married,38136.0,1,0,22-04-2013,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0,48,103,6,1,2,-1.673157496720269,-0.5068110255240099
7712,1946,PhD,Single,62159.0,0,0,28-04-2014,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0,80,634,18,0,3,1.4355747337155471,1.2647038742277865
1065,1963,Graduation,Single,80695.0,0,0,29-12-2013,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0,63,1918,18,0,1,3.0539529644299552,0.25679701395177434
7275,1971,Master,Single,33316.0,1,1,04-10-2013,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0,55,131,7,2,0,-1.738435157697461,0.23121969114862176
1343,1968,Graduation,Together,58554.0,1,1,26-09-2012,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0,58,586,16,2,3,-0.4232566358320546,0.8388814148243883
1384,1992,Basic,Married,17256.0,1,0,23-11-2013,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0,34,62,5,1,2,-2.2988566843409752,-2.1426228227364366
9967,1974,Graduation,Divorced,53034.0,1,1,30-05-2013,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0,52,447,14,2,0,-1.004563384795361,0.15736959978401857
6181,1950,2n Cycle,Together,52203.0,0,0,31-07-2012,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0,76,939,26,0,3,1.6655122858756992,0.7217403164583797
10507,1977,2n Cycle,Divorced,59601.0,0,1,25-07-2013,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0,49,797,11,1,2,-0.3617977855380481,-0.8286404425091236
2674,1958,Master,Single,75154.0,0,1,04-09-2012,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1,68,1143,15,1,3,1.512416804930115,1.1511033911756436
2698,1976,Graduation,Single,47025.0,0,1,07-11-2013,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0,50,415,14,1,2,-0.36076100493034613,-0.43761699351793737
3231,1973,Graduation,Married,37971.0,1,0,25-11-2013,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,53,30,4,1,2,-1.8197708620792818,0.0850824883211114
4096,1968,Master,Divorced,41335.0,1,0,26-12-2013,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0,58,187,9,1,2,-1.0970913601497942,-0.20212093415927215
10476,1958,Graduation,Married,67267.0,0,1,13-05-2014,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0,68,251,10,1,3,0.42432104138821075,0.3554739393492928
5948,1975,Graduation,Single,57338.0,0,1,29-04-2014,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0,51,237,10,1,2,-0.4008593631139243,0.054413817976836955
9140,1960,2n Cycle,Together,50523.0,1,1,25-12-2013,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0,66,91,6,2,0,-1.4104119711479226,1.5871639851437038
10258,1965,Master,Single,35791.0,2,1,06-05-2013,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0,61,35,4,3,0,-2.698867077071634,1.830126536382438
5675,1960,PhD,Divorced,50611.0,0,1,04-10-2012,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0,66,493,16,1,3,0.059861451453487896,1.1371378584400627
4743,1969,PhD,Married,56242.0,0,1,03-03-2013,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0,57,971,23,1,3,0.9493607179249717,0.3439575499912176
8805,1960,Graduation,Single,48904.0,0,1,02-12-2012,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0,66,371,13,1,3,-0.6375516605213208,0.21582060322017488
1542,1975,Graduation,Single,56243.0,1,2,30-12-2013,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0,51,396,14,3,0,-0.9511414760492417,0.6548559642808998
6770,1985,Graduation,Married,21355.0,1,0,20-08-2013,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1,41,68,5,1,2,-1.8209227731648139,-1.7026916210722727
8773,1971,Master,Together,57420.0,0,1,25-06-2013,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0,55,322,12,1,2,-0.5138799698869388,-0.3254836689630869
10475,1970,Master,Together,51381.5,0,1,01-04-2013,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,3,11,0,56,317,12,1,3,-0.2792188212971714,-0.14596829957555033
10420,1955,Master,Divorced,46390.0,0,1,05-05-2014,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0,71,222,9,1,0,-0.850109063944787,1.0230048666030485
7514,1956,2n Cycle,Together,54342.0,1,1,03-07-2013,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0,70,177,8,2,0,-1.101917001958712,1.7590460330278035
2902,1958,Graduation,Together,51381.5,1,1,03-09-2012,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0,68,45,4,2,0,-1.3818216626103748,1.684330587415908
4345,1964,2n Cycle,Single,51381.5,1,1,12-01-2014,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,62,21,3,2,0,-1.8690147579247767,0.9226639919666865
793,1973,Graduation,Married,20895.0,1,0,06-10-2012,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0,53,45,5,1,2,-2.2414115546116884,-0.6647236096417719
10909,1948,Graduation,Married,92344.0,0,0,15-01-2014,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0,78,1899,20,0,1,3.667485326731329,0.6553594639478458
3769,1972,PhD,Together,51381.5,1,0,02-03-2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,54,42,4,1,2,-1.4072603514455961,-0.5376587157618671
8702,1976,2n Cycle,Together,26907.0,1,1,20-08-2013,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0,50,22,4,2,0,-2.3683038509145296,-0.3872926954673092
4791,1980,Graduation,Together,44964.0,1,1,16-12-2012,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0,46,41,4,2,0,-2.2177581375443625,-0.3320666315339022
2963,1979,Graduation,Together,75507.0,0,0,02-05-2014,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0,47,1440,20,0,1,2.368461035265594,-1.0987311748590733
8216,1972,Master,Married,53761.0,1,1,11-10-2013,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0,54,325,11,2,0,-0.778813221629875,0.03188158235973457
8140,1973,Graduation,Together,22682.0,1,0,03-10-2013,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0,53,95,7,1,2,-1.184310990818683,-0.4334548424960977
10146,1972,PhD,Together,38887.0,1,0,02-03-2014,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,54,42,4,1,2,-1.636793813731334,-0.599986978817968
5289,1975,2n Cycle,Single,41658.0,1,1,09-11-2012,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0,51,72,4,2,0,-1.5360921261086324,-0.0881542812711428
2587,1972,PhD,Married,29791.0,1,0,15-05-2014,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0,54,20,5,1,2,-1.4182221888600164,-0.6161079853063999
4405,1956,Master,Married,63915.0,0,2,30-07-2013,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0,70,789,21,2,3,0.6110577137129963,1.2228195165923645
8663,1974,Graduation,Divorced,39996.0,1,1,22-05-2014,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0,52,15,3,2,0,-1.9947524244151367,0.49973849444930546
2589,1972,Graduation,Divorced,26759.0,1,0,07-02-2014,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0,54,59,6,1,2,-1.5305783864066296,-0.20173633359079732
3421,1968,Master,Divorced,63841.0,0,1,21-04-2013,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0,58,908,21,1,3,0.9086501096816213,0.35956392346281263
10490,1969,PhD,Married,51039.0,1,1,10-12-2012,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0,57,417,12,2,0,-0.9925587515619524,0.2885597959720807
4094,1961,Graduation,Married,60544.0,1,1,25-08-2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,65,289,11,2,0,-0.7323189537499714,1.6359248009281795
9958,1972,Graduation,Married,65685.0,0,1,29-03-2014,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0,54,769,20,1,3,0.8877021169291904,-0.015257641018587023
2534,1953,Graduation,Married,37716.0,0,1,21-04-2014,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0,73,188,8,1,0,-1.101041372651387,0.6234448665913972
4188,1957,Graduation,Single,36864.0,0,1,13-08-2012,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1,69,354,11,1,0,-0.9663364733931644,0.8317202016438119
6613,1970,Master,Married,44511.0,1,0,12-10-2012,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0,56,727,20,1,3,-0.027635050357978058,-0.09185394290274174
10827,1967,PhD,Married,36947.0,1,1,07-08-2012,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0,59,146,7,2,0,-2.123983020013228,0.6952672274532141
5491,1951,Master,Together,47352.0,0,1,11-04-2013,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0,75,319,12,1,0,-0.5102534592736474,1.4614786280217826
8402,1953,Master,Married,67087.0,0,1,17-12-2013,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0,73,794,20,1,3,1.268672172041825,1.1682555652923643
8783,1950,Graduation,Married,57045.0,0,1,08-09-2012,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0,76,454,15,1,3,0.6566455067557652,1.2834103581175087
10010,1953,PhD,Divorced,36957.0,1,1,06-09-2012,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1,73,152,7,2,0,-1.9953947195803614,1.6102612008648507
618,1977,PhD,Married,69389.0,0,1,28-09-2012,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0,49,797,21,1,3,1.1601534880434905,-0.6910683852141756
9121,1972,Graduation,Married,80134.0,1,0,20-05-2013,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1,54,1690,14,1,3,1.3609765284918627,-0.16765747716582746
361,1969,Master,Married,43142.0,1,1,18-02-2014,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0,57,20,3,2,0,-2.0565822630603283,0.8623230492292537
4310,1944,Graduation,Married,80589.0,0,0,22-01-2014,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1,82,1428,20,0,1,3.0921256886229105,1.0463568911243468
2678,1990,Graduation,Single,34412.0,1,0,13-02-2013,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0,36,209,8,1,2,-1.7951163343578203,-1.3992193057104436
6376,1979,Graduation,Single,57537.0,1,0,10-06-2013,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0,47,545,15,1,3,0.32726926358396263,-0.31853080385593485
524,1966,Basic,Together,22634.0,0,0,16-01-2013,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0,60,96,5,0,2,-1.4725501089063222,-0.5816006056084512
10341,1948,Graduation,Together,51315.0,0,0,23-02-2014,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0,78,222,9,0,3,0.5978822099663297,0.7679096274628084
5654,1972,Graduation,Married,36026.0,2,1,16-03-2014,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0,54,61,5,3,0,-2.347557119814876,0.7734658743631484
4098,1973,Graduation,Married,24639.0,1,1,28-01-2014,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0,53,44,6,2,0,-2.0644916934802127,-0.24680103205025364
5824,1972,PhD,Together,34578.0,2,1,11-04-2014,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0,54,8,3,3,0,-2.5615219864353294,0.44005321368533257
7000,1972,2n Cycle,Single,65704.0,0,0,13-10-2013,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0,54,817,22,0,1,2.1826950359228543,-0.9874835684908635
2561,1966,Graduation,Single,63810.0,0,1,11-11-2012,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0,60,1371,19,1,3,0.8433282533762919,0.29772251954563234
5229,1969,PhD,Together,54132.0,0,1,16-02-2014,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0,57,42,4,1,2,-1.313043290863127,0.28333313974594077
4086,1959,Graduation,Married,18690.0,0,0,28-12-2012,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0,67,60,4,0,2,-1.57199302816568,0.15707251174379983
2428,1970,Graduation,Married,28164.0,1,0,04-05-2013,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0,56,78,6,1,2,-1.6501286073142742,-0.4404641867466771
8254,1974,PhD,Married,34596.0,1,0,13-04-2013,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0,52,23,3,1,2,-1.9764369420810355,-0.4693956144164352
2836,1972,PhD,Married,43269.0,1,0,16-09-2013,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0,54,19,3,1,2,-1.7992177131513938,-0.1654752160420937
8418,1958,2n Cycle,Single,38741.0,1,1,30-03-2014,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0,68,61,5,2,0,-1.8771751392797997,1.3967792944717232
1362,1972,Graduation,Single,31907.0,0,0,04-03-2013,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0,54,449,13,0,2,-0.3460204608439717,-0.6367019951070251
7152,1983,Master,Married,27100.0,1,0,05-04-2013,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0,43,37,4,1,2,-1.9432801821926136,-0.9818132068810537
10033,1973,2n Cycle,Divorced,31163.0,1,0,13-02-2014,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0,53,38,4,1,2,-1.6130113348197646,-0.3709123634101888
9349,1985,Graduation,Married,92533.0,0,0,19-12-2013,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0,41,1131,22,0,1,2.6750454444964817,-1.1431366183873157
274,1973,Graduation,Single,34853.0,1,1,23-12-2013,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0,53,34,5,2,0,-1.9331440284835235,0.46873822434031454
3388,1967,Graduation,Divorced,70844.0,1,1,30-10-2013,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0,59,294,12,2,0,-0.7138436574615004,0.5787606552241013
922,1979,2n Cycle,Married,31086.0,1,1,04-05-2013,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0,47,48,4,2,0,-2.4462163563736468,0.07964882354883915
8588,1961,Graduation,Married,60544.0,1,1,25-08-2012,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0,65,289,11,2,0,-0.7323189537499714,1.6359248009281795
2518,1986,2n Cycle,Together,20491.0,0,0,25-01-2013,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0,40,30,3,0,2,-1.720002503773396,-2.296411683642628
574,1964,Graduation,Married,42523.0,0,0,23-04-2014,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0,62,125,6,0,2,0.02431039717041498,0.06622774714563244
3220,1983,Graduation,Married,39922.0,1,0,14-02-2013,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0,43,156,7,1,2,-1.583481892111855,-1.2025344758944438
5967,1952,Graduation,Together,33402.0,1,1,18-07-2013,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0,74,70,6,2,0,-2.015451943832968,1.805484794755371
1183,1949,Master,Married,36408.0,1,1,21-09-2013,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0,77,22,3,2,0,-1.8512561253439697,1.5234162319107225
6856,1979,Graduation,Together,21645.0,1,0,03-09-2012,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1,47,65,6,1,2,-2.183870122650525,-0.5909315151724517
4530,1948,Master,Widow,78427.0,0,0,24-10-2012,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1,78,1930,20,0,1,3.1088264790009115,0.8563419697039584
1553,1946,Graduation,Together,82657.0,0,0,27-09-2013,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0,80,2283,22,0,1,3.478413186022273,1.3564733509696103
4682,1958,Graduation,Married,51876.0,0,0,15-10-2013,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0,68,310,12,0,1,0.9737124029877007,0.49532598799029237
8204,1971,2n Cycle,Married,78041.0,0,0,16-12-2012,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0,55,1319,17,0,1,2.361235538371518,-0.21814581430121838
5221,1957,Graduation,Married,52852.0,0,1,01-12-2012,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0,69,879,22,1,3,0.5184301789320531,1.3698480352159268
1232,1982,PhD,Together,70038.0,0,0,25-10-2013,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0,44,1244,16,0,1,1.9753239749548792,-1.392730731099426
1927,1973,2n Cycle,Together,69401.0,0,1,23-03-2014,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0,53,690,13,1,3,0.9132925099587611,-0.2819808383364759
5788,1972,Graduation,Together,46053.0,1,0,17-02-2013,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0,54,209,9,1,2,-0.6852201609227402,-0.270347598503653
6652,1965,Graduation,Married,77343.0,0,0,09-06-2014,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0,61,1134,16,0,1,2.329262730130092,-0.42447906030427623
6246,1953,Graduation,Single,73892.0,0,0,13-11-2013,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1,73,1507,22,0,1,3.093449210544142,0.5449371202569707
5975,1967,PhD,Single,40304.0,1,0,30-09-2013,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0,59,57,5,1,2,-1.4693973481023093,0.3716649599480779
6875,1965,PhD,Together,32727.0,0,0,28-08-2012,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0,61,529,15,0,2,-0.24496615161521182,-0.467723628029595
4399,1969,Graduation,Together,68695.0,0,0,25-06-2014,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0,57,1091,15,0,1,1.8565790524240953,-0.9774816076034438
4042,1971,Graduation,Divorced,43300.0,0,1,13-10-2012,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1,55,180,8,1,2,-1.3120931936039864,0.18928172804047405
2157,1972,Graduation,Together,26290.0,1,1,12-01-2013,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0,54,77,6,2,0,-1.9850978905777419,0.2598705921589329
10133,1970,Graduation,Single,93790.0,0,0,12-02-2014,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1,56,2349,25,0,1,4.047196697677081,-0.7606821380127696
2525,1974,PhD,Married,38410.0,0,0,14-09-2012,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1,52,534,16,0,2,0.19378463437737853,-0.8205610677013403
8233,1950,Master,Widow,64866.0,0,1,26-01-2014,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0,76,556,17,1,3,0.6758926806661104,1.066301868811293
9483,1959,Graduation,Together,57957.0,0,1,19-08-2013,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0,67,637,18,1,3,0.944581028987025,0.5347147832679255
2945,1955,PhD,Together,46015.0,1,1,13-04-2014,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0,71,46,4,2,0,-1.8056048254087589,1.304400245770053
10403,1978,Graduation,Together,16531.0,1,0,18-06-2014,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0,48,44,6,1,2,-1.958747281185749,-0.8647436059548836
5074,1986,Master,Married,28072.0,1,0,08-07-2013,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0,40,47,4,1,2,-1.9579895286877178,-1.6910976340306128
10524,1963,Master,Divorced,49476.0,0,1,20-06-2013,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0,63,795,18,1,3,1.056578951288288,0.24462378471666613
4690,1953,Graduation,Married,50725.0,0,1,13-02-2013,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0,73,586,17,1,3,-0.08032201967913163,1.1518707431285198
7521,1952,Graduation,Together,83844.0,0,0,12-05-2013,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0,74,1574,19,0,1,3.145942338148036,0.7902601178042211
7196,1950,PhD,Married,41145.0,1,1,08-02-2014,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0,76,13,3,2,0,-1.2737834084329636,1.5336520728427827
4406,1970,Graduation,Together,67419.0,0,1,16-01-2013,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0,56,1471,21,1,3,1.59281962627929,-0.125236657672462
9672,1970,2n Cycle,Married,23162.0,1,1,21-12-2013,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0,56,65,5,2,0,-2.093017644387738,0.6826337300424989
4864,1977,Graduation,Married,34380.0,1,0,02-05-2013,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0,49,175,8,1,2,-1.5387539303171822,-0.4491529598466758
4706,1966,Graduation,Single,34704.0,0,1,27-04-2013,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0,60,40,4,1,2,-1.3126964687868736,0.2257655605750612
4070,1969,PhD,Married,94871.0,0,2,01-09-2012,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1,57,1078,17,2,3,0.7306121380389018,1.3491328267003948
25,1958,Graduation,Married,65148.0,0,1,16-11-2012,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0,68,1115,19,1,3,1.3855482362659743,0.4963594570103397
3697,1954,Graduation,Together,39898.0,0,1,12-02-2013,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0,72,134,7,1,0,-1.1782817227480664,0.7073906412213368
217,1956,Master,Single,64857.0,0,0,23-11-2012,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0,70,1540,22,0,1,2.434107955599686,0.6745572499476272
4220,1970,PhD,Married,59892.0,0,1,02-11-2013,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0,56,87,6,1,0,-0.38600692987450236,-0.2927814487313135
5286,1987,Master,Single,41020.0,0,0,28-10-2013,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0,39,217,9,0,2,-0.10555704217157633,-1.7643707139248939
9559,1961,PhD,Married,57072.0,0,1,24-01-2014,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,3,11,0,65,1034,25,1,3,1.393157168165035,0.9759441537493806
2849,1979,Graduation,Single,60474.0,0,1,01-04-2013,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0,47,1180,24,1,3,1.0013014252503354,-0.7592098500306649
7787,1960,Graduation,Together,62807.0,0,1,31-08-2012,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0,66,819,20,1,3,0.9919516629010005,1.0721151246323164
3102,1981,2n Cycle,Together,19414.0,1,0,16-10-2013,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0,45,32,4,1,2,-2.2475427230525824,-1.1711422585256541
5868,1980,Graduation,Married,19107.0,1,0,22-08-2013,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0,46,46,4,1,2,-2.0596883581944994,-0.9543737732817394
8370,1976,2n Cycle,Together,75484.0,0,1,02-08-2012,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,3,11,0,50,1159,16,1,3,1.2624289968697657,-0.34896643975453595
9988,1976,Master,Single,70379.0,0,1,03-03-2013,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0,50,860,22,1,3,1.3252435409598546,0.017359994274949227
2939,1970,Master,Together,79419.0,0,0,22-06-2014,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0,56,1631,14,0,1,2.4602347592592637,-0.15825857606346216
5529,1946,PhD,Together,64014.0,2,1,10-06-2014,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0,80,444,15,3,0,-0.7705873959453027,3.013373289390158
9743,1955,Graduation,Married,76998.0,0,1,11-01-2013,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0,71,1910,27,1,3,2.522526247677698,1.535661663592124
5763,1972,Master,Together,49854.0,1,0,10-11-2013,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0,54,380,13,1,3,-0.3667201554100792,-0.05122285310062649
3478,1971,PhD,Married,60585.0,1,1,24-06-2013,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1,55,736,20,2,3,0.3082370019758108,0.298464968510111
